CLIP_dt,refine
0.32701945304870605,0.9719021320343018
0.3301835060119629,0.6826741695404053
0.47135019302368164,0.5432710647583008
0.38925671577453613,0.7343723773956299
0.40836024284362793,0.6592042446136475
